,user_id,screen_name,name,verified,id,created_at,full_text,retweet_count,favorite_count,hashtags,user_mentions,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,is_retweet,retweet_og_id,retweet_og_author_id,retweet_og_author_screen_name,retweet_og_author_name,retweet_og_date,retweet_og_full_text,retweet_og_retweet_count,retweet_og_favorite_count
10,1426766697281642504,12_baje,12 Baje 12 minute,False,1600018860849012737,2022-12-06 06:46:37+00:00,RT @NamataLyton: Mental health in relation to drug users is something we oftenly underlook on a research conducted majority of the youths w…,7,0,,NamataLyton,,,False,True,1.6000054920085176e+18,1.4101124302235402e+18,NamataLyton,Namata Lyton,2022-12-06 05:53:30+00:00,"Mental health in relation to drug users is something we oftenly underlook on a research conducted majority of the youths who abuse drugs are actually going through depression, anxiety  and other problems https://t.co/VtCzLwPrB2",7.0,12.0
11,1576039182832750594,loveinmistcore,‍ ‍ 𝓯 𑁤𝓻𝓰𝓮𝓽 m⃫𝐞 * 𝒏͟𝒐͟𝒕͟. .,False,1600009846912606208,2022-12-06 06:10:48+00:00,"⠀⠀

heavy depictions of gore  &amp;&amp;.  violence

ptsd,  truama,  verbal / physical  abuse
drug   abuse,  unhealthy   relationships
stockholm  syndrome,   sexual  themes
torture,   manipulation,   mental  illness
paranoia,  religion,  cults,  cannibalism.

⠀⠀",0,0,,,1.5760391828327506e+18,loveinmistcore,False,False,,,,,,,,
12,1164424961609650176,javis_joel,Nucleus Ug🇺🇬🇺🇬,False,1600008744808505345,2022-12-06 06:06:26+00:00,RT @NamataLyton: Mental health in relation to drug users is something we oftenly underlook on a research conducted majority of the youths w…,7,0,,NamataLyton,,,False,True,1.6000054920085176e+18,1.4101124302235402e+18,NamataLyton,Namata Lyton,2022-12-06 05:53:30+00:00,"Mental health in relation to drug users is something we oftenly underlook on a research conducted majority of the youths who abuse drugs are actually going through depression, anxiety  and other problems https://t.co/VtCzLwPrB2",7.0,12.0
13,1410112430223540230,NamataLyton,Namata Lyton,False,1600005492008517633,2022-12-06 05:53:30+00:00,"Mental health in relation to drug users is something we oftenly underlook on a research conducted majority of the youths who abuse drugs are actually going through depression, anxiety  and other problems https://t.co/VtCzLwPrB2",7,12,,,,,False,False,,,,,,,,
14,1426892470260965384,5leepy_eye5,Sleepy eyes,False,1599961552248983552,2022-12-06 02:58:54+00:00,@5poison7 I agree!! That and we don’t have immediate accessibility or proper education regarding mental health and drug abuse!! The price of medicine should also be regulated by the government. Epi pens being $300+ is not helping anyone who doesn’t have insurance,0,0,,5poison7,3416773289.0,5poison7,False,False,,,,,,,,
15,783149073696165888,cardinaIcore,‍ ‍ 𝒜𝒮ℋℰ𝒮 𝓽𝓸 𝓐𝓢𝓗𝓔𝓢 ´ˎ˗,False,1599957413238489088,2022-12-06 02:42:27+00:00,"⠀⠀

heavy depictions of gore  &amp;&amp;.  violence

ptsd,  truama,  verbal / physical  abuse
drug   abuse,  unhealthy   relationships
stockholm  syndrome,   sexual  themes
torture,   manipulation,   mental  illness
paranoia,  religion,  cults,  cannibalism.

⠀⠀",0,0,,,7.831490736961659e+17,cardinaIcore,False,False,,,,,,,,
16,895133327807533057,Asra413,ASRA_413,False,1599954238955671553,2022-12-06 02:29:50+00:00,"Btw my game has some edgy themes so I felt morally obligated to put a disclaimer at the beginning for themes of suicide, self harm, drug abuse and mental health alongside the suicide hotline of my country just for measure",0,0,,,8.95133327807533e+17,Asra413,False,False,,,,,,,,
17,1336322424497819658,AlexisKat6,Alexis K,False,1599952798367764481,2022-12-06 02:24:07+00:00,"@michael_trumper @RoseWroteThis @MartyMakary Duh, physical symptoms can ONLY be due to long COVID-not other viral/bacterial infections, poor diet, mental health disorders including prescription drug &amp; substance abuse &amp; definitely NOT due to multiple doses of a vaccine in a relatively short period of time regardless of risk.",0,0,,"michael_trumper,RoseWroteThis,MartyMakary",8.819871303852851e+17,michael_trumper,False,False,,,,,,,,
18,1599916705987297282,joec2228,Joseph Casey,False,1599920071484538882,2022-12-06 00:14:04+00:00,"To start, the reasons for fentanyl addiction are wide and variable. Many users started by taking laced pills off of the street, under the impression that they were taking an entirely different drug. Mental illness and substance abuse disorders are obviously at play here as well.",0,0,,,1.5999167059872973e+18,joec2228,False,False,,,,,,,,
19,802782379878121472,faabeIi,0̸,False,1599919403902328832,2022-12-06 00:11:25+00:00,highest rate of discrimination. highest pay discrimination. highest rate of killed by police. double the general public average of general mental illnesses. most likely to suffer from drug and alcohol abuse. highest rate of suicide. 4 times the national average of incarceration.,1,3,,,8.027823798781215e+17,faabeIi,False,False,,,,,,,,
20,1554461003223470081,divinetruther11,Truth Seeker,False,1599914370288742401,2022-12-05 23:51:25+00:00,"@1mayanh @RandPaul @peta According to this expert in All-Cause Mortality Data, there is a correlation between the number of “Covid”deaths and poverty (obesity, mental health, drug and alcohol abuse, isolation, oppression) https://t.co/JhR2kZT4g5",0,0,,"1mayanh,RandPaul,peta",4851641344.0,1mayanh,False,False,,,,,,,,
21,804901328887619584,Kennedysccamp,Knott Fife,False,1599911655122825216,2022-12-05 23:40:38+00:00,"@j_mundry @newscentermaine U.S. has no answer for mental health/drug abuse. Had police and crisis at our house many times, nobody saw what we saw. My wife was strangled, chased with knives, locked herself in bathrooms n called 911 and nobody ever helped, now again with drugs and no help they send her home",0,0,,"j_mundry,newscentermaine",228855606.0,j_mundry,False,False,,,,,,,,
22,1518680916528295936,KMORGAN0101,Kay Morgan,False,1599908544945750016,2022-12-05 23:28:16+00:00,"@travisakers Mental illness via drug abuse, fetal alcohol, chemical imbalance ect is the problem.",0,0,,travisakers,101005636.0,travisakers,False,False,,,,,,,,
23,1599894527199674368,caninebond,Dave Dogfriend,False,1599897890159472640,2022-12-05 22:45:56+00:00,"How frequent are depression, anxiety, drug abuse, burnout, and secondary traumatic stress among animal shelter workers? Do animal shelter workers who euthanize have a greater risk of mental health issues such as depression,",0,0,,,,,False,False,,,,,,,,
24,349414337,sometweetybird,Some Tweets,False,1599894678333071360,2022-12-05 22:33:10+00:00,@lukin2006 @1969TheTruth @rocketansky1 @ctvedmonton So you’re arguing that people with a history of drug abuse and mental health problems should own firearms. Interesting.,0,0,,"lukin2006,1969TheTruth,rocketansky1,ctvedmonton",1.096416394701357e+18,lukin2006,False,False,,,,,,,,
25,1485309105455742978,mchampagne059,Michel Champagne,False,1599876072585109504,2022-12-05 21:19:14+00:00,@PremierScottMoe So you are ok with someone with drug abuse history and mental illness owning a shotgun ??,0,0,,PremierScottMoe,204646101.0,PremierScottMoe,False,False,,,,,,,,
26,18731084,mmmaustin,MMMurray 🔨,False,1599868268595978243,2022-12-05 20:48:14+00:00,@GregAbbott_TX Do we have a drug abuse problem in the country?  Why is there such demand?  We need to eradicate the demand and fund mental health.,0,5,,GregAbbott_TX,90651198.0,GregAbbott_TX,False,False,,,,,,,,
27,1393265233402253312,JonahIvriAnochi,Jonah 🐳 יונה,False,1599863892620247040,2022-12-05 20:30:50+00:00,RT @Brad_Spielman: @Ltitia77894442 @traseas7 @AbrahamIbnEzra @BayyaAmer @MindiJNewman1 @MulToot @realHasdaiC @bassie_hd @AdrienWolf13 @akod…,1,0,,"Brad_Spielman,Ltitia77894442,traseas7,AbrahamIbnEzra,BayyaAmer,MindiJNewman1,MulToot,realHasdaiC,bassie_hd,AdrienWolf13",,,False,True,1.5998579122222162e+18,519224527.0,Brad_Spielman,(((Brad Spielman Sr.))),2022-12-05 20:07:04+00:00,"@Ltitia77894442 @traseas7 @AbrahamIbnEzra @BayyaAmer @MindiJNewman1 @MulToot @realHasdaiC @bassie_hd @AdrienWolf13 @akodensybane @sabra_the @Mee23T2 @MargolisShana @4gr8fxkv78B @LavBaalDevarim @hyena_serious @baytifirasak @ErezNeumark @Scott_Cheeg @3nohypocrisy3 @IreneMinkema @ogalili @ZealouslyQuoted @whywouldyou_uk @P3ng1z @boumboum1966 @MohmedR79181345 @Pali_Facts @zionist_slaya @JonahIvriAnochi @stubborn_pali @zionist_slayer @Aidane_dxb @Habibhamid313 @Messi933792811 @Persian70509610 @emmettimanu @503I7 @eye_seeeee @calvert_el @gomiriam63 @LevantNative @SHMVouwe @OscarJ43943261 @WeinsteinDr @Maccabi226km @Clipstone56 @sabrasoft @mabosisc @Michael__Baskin She's got mental health issues, regular health issues, alcohol and drug abuse issues, family issues, and apparently issues with Jewish people and Judaism. Needless to say she's got a lot of issues. SioSuzy is as looney and vile as they come. She has 7 known Twitter accounts too. https://t.co/uf1mUwaG6d",1.0,7.0
28,519224527,Brad_Spielman,(((Brad Spielman Sr.))),False,1599857912222216192,2022-12-05 20:07:04+00:00,"@Ltitia77894442 @traseas7 @AbrahamIbnEzra @BayyaAmer @MindiJNewman1 @MulToot @realHasdaiC @bassie_hd @AdrienWolf13 @akodensybane @sabra_the @Mee23T2 @MargolisShana @4gr8fxkv78B @LavBaalDevarim @hyena_serious @baytifirasak @ErezNeumark @Scott_Cheeg @3nohypocrisy3 @IreneMinkema @ogalili @ZealouslyQuoted @whywouldyou_uk @P3ng1z @boumboum1966 @MohmedR79181345 @Pali_Facts @zionist_slaya @JonahIvriAnochi @stubborn_pali @zionist_slayer @Aidane_dxb @Habibhamid313 @Messi933792811 @Persian70509610 @emmettimanu @503I7 @eye_seeeee @calvert_el @gomiriam63 @LevantNative @SHMVouwe @OscarJ43943261 @WeinsteinDr @Maccabi226km @Clipstone56 @sabrasoft @mabosisc @Michael__Baskin She's got mental health issues, regular health issues, alcohol and drug abuse issues, family issues, and apparently issues with Jewish people and Judaism. Needless to say she's got a lot of issues. SioSuzy is as looney and vile as they come. She has 7 known Twitter accounts too. https://t.co/uf1mUwaG6d",1,7,,"Ltitia77894442,traseas7,AbrahamIbnEzra,BayyaAmer,MindiJNewman1,MulToot,realHasdaiC,bassie_hd,AdrienWolf13,akodensybane,sabra_the,Mee23T2,MargolisShana,4gr8fxkv78B,LavBaalDevarim,hyena_serious,baytifirasak,ErezNeumark,Scott_Cheeg,3nohypocrisy3,IreneMinkema,ogalili,ZealouslyQuoted,whywouldyou_uk,P3ng1z,boumboum1966,MohmedR79181345,Pali_Facts,zionist_slaya,JonahIvriAnochi,stubborn_pali,zionist_slayer,Aidane_dxb,Habibhamid313,Messi933792811,Persian70509610,emmettimanu,503I7,eye_seeeee,calvert_el,gomiriam63,LevantNative,SHMVouwe,OscarJ43943261,WeinsteinDr,Maccabi226km,Clipstone56,sabrasoft,mabosisc,Michael__Baskin",1.4972974733621412e+18,Ltitia77894442,False,False,,,,,,,,
29,934291401910685696,jenevieve_rost,Jenevieve 🇺🇲🏳️‍🌈,False,1599849670309982209,2022-12-05 19:34:19+00:00,"@ste27854709 @MadeInTheUSANJ @laurenboebert crime goes down exponentially. Countries that take the homeless, the drug abuse and house them first. Once they have a home, you treat their mental health and THEN you get them working. They aren't lazy people. Over 80% of homeless and drug abusers have mental disabilities..",0,0,,"ste27854709,MadeInTheUSANJ,laurenboebert",9.342914019106857e+17,jenevieve_rost,False,False,,,,,,,,
30,1597380539098353664,MotorolaManny,Manny Motorola,False,1599847464110284801,2022-12-05 19:25:33+00:00,@SupFletcher more concerned with the amount of dangerous homeless on our streets with mental health issues from years of drug abuse/other psychiatric trauma,0,0,,SupFletcher,1.06502929879953e+18,SupFletcher,False,False,,,,,,,,
31,17140223,lacanada,lacanada,False,1599833340433272832,2022-12-05 18:29:26+00:00,"@alibowow @WaytowichNeil Substance abuse isnt a mental health issue, but addiction that mat stem from pain medications, or recreational drug use.  Carey’s is probably the former.  I’m not excusing his post, but am defending your accusation that he could be dangerous b/c of his addiction problems.",0,1,,"alibowow,WaytowichNeil",22285597.0,alibowow,False,False,,,,,,,,
32,1410706650906955778,roxieale,Roxieale Njuguna,False,1599832163783843842,2022-12-05 18:24:45+00:00,"Kids are super talented.
We are hosting a football tournament tomorrow, so that they can showcase their talent and challenge each other.
We'll also use this tournament to talk to them about drug abuse, mental health, teenage pregnancies and HIV/AIDS.
📍Onjiko Pri. Sch., Ahero https://t.co/DlKgRexmjM",0,0,,,,,False,False,,,,,,,,
33,1299697868,wakiune,Njamba Nene.,False,1599829618625609728,2022-12-05 18:14:39+00:00,RT @UoNLawFaculty: The Legal Aid Clinics aim to provide legal advice to Staff and Students on Sexual and Reproductive Health and Rights (SR…,10,0,,UoNLawFaculty,,,False,True,1.599633568476459e+18,1.3037261766665585e+18,UoNLawFaculty,University of Nairobi Faculty of Law,2022-12-05 05:15:37+00:00,"The Legal Aid Clinics aim to provide legal advice to Staff and Students on Sexual and Reproductive Health and Rights (SRHR), Gender-Based Violence, HIV/AIDs, Alcohol and Drug Abuse, Mental Health and Wellness and any other matters that require legal support. #weareUoN https://t.co/QP9fsgH0Fv",10.0,14.0
34,325745714,amisij,Joe Amisi,False,1599828494954864640,2022-12-05 18:10:11+00:00,RT @LawSocietyofKe1: The Public Interest and Advocacy department of the Law Society of Kenya participated in the University of Nairobi Lega…,1,0,,LawSocietyofKe1,,,False,True,1.599824666452902e+18,1.381869426207826e+18,LawSocietyofKe1,Law Society of Kenya,2022-12-05 17:54:58+00:00,"The Public Interest and Advocacy department of the Law Society of Kenya participated in the University of Nairobi Legal Aid Clinic today.The Clinic aimed at providing legal advice to students on GBV, HIV/AIDS, Alcohol and drug abuse, mental health and more.#lsk #advocacy https://t.co/TVE4i0g2tu",1.0,7.0
35,1381869426207825920,LawSocietyofKe1,Law Society of Kenya,False,1599824666452901888,2022-12-05 17:54:58+00:00,"The Public Interest and Advocacy department of the Law Society of Kenya participated in the University of Nairobi Legal Aid Clinic today.The Clinic aimed at providing legal advice to students on GBV, HIV/AIDS, Alcohol and drug abuse, mental health and more.#lsk #advocacy https://t.co/TVE4i0g2tu",1,7,"lsk,advocacy",,,,False,False,,,,,,,,
36,1376337756,PinoPasqua1,Pino Pasqua,False,1599821119355092994,2022-12-05 17:40:52+00:00,"@WeHaveMCTY @jacktodd46 100% agree. And having an opinion from someone with mental illness and drug abuse is quite scary.
Carey pls just go away. Happy Retirement!",0,0,,"WeHaveMCTY,jacktodd46",1.534534251206484e+18,WeHaveMCTY,False,False,,,,,,,,
37,1420882692573442052,Factschaser,Facts Chaser 🌎 🐶 🤦🏻‍♂️,False,1599815540985716736,2022-12-05 17:18:42+00:00,@TJ_480 @robinivski @squawksquare David Depape lol? Try another https://t.co/rIVSRIYjhG,0,0,,"TJ_480,robinivski,squawksquare",1.587569425724502e+18,TJ_480,False,False,,,,,,,,
38,741970581550161924,DaDandyman,Dandyman 🏴,False,1599807922003128321,2022-12-05 16:48:26+00:00,"@rlDrakeD @PapaShawn @taylor4arizona @elonmusk @ClayTravis @Twitter @nytimes https://t.co/vkbEGicHbu
You mean the guy who USED to support Obama but is literally a Pizzagater?
Unless you think Pizzagate is secretly a left-wing thing?",0,0,,"rlDrakeD,PapaShawn,taylor4arizona,elonmusk,ClayTravis,Twitter,nytimes",3371216753.0,rlDrakeD,False,False,,,,,,,,
39,812231481657540608,HV_BarDag,B&D Health Visiting,False,1599804617155641344,2022-12-05 16:35:18+00:00,"RT @lbbdcouncil: TODAY, our health and wellbeing team and the Police will be at Barking Station 3-6pm, to provide info and advice about men…",2,0,,lbbdcouncil,,,False,True,1.599688065613693e+18,351496958.0,lbbdcouncil,Barking and Dagenham,2022-12-05 08:52:10+00:00,"TODAY, our health and wellbeing team and the Police will be at Barking Station 3-6pm, to provide info and advice about mental health and wellbeing support, drug and alcohol misuse services and information about local domestic abuse services. #16DaysofActivism https://t.co/lFaP7hz5qK",2.0,4.0
40,1586190802060984323,TrudyPlorable,Nunya B. Inniss,False,1599800292257562639,2022-12-05 16:18:07+00:00,"RT @dynodanmiller: @4aCCPfreeChina @wu_wenyuan With first-hand experience regarding the connection between mental illness, drug abuse, and…",2,0,,"dynodanmiller,4aCCPfreeChina,wu_wenyuan",,,False,True,1.5997832190201692e+18,120288131.0,dynodanmiller,Alfa OMAGA,2022-12-05 15:10:16+00:00,"@4aCCPfreeChina @wu_wenyuan With first-hand experience regarding the connection between mental illness, drug abuse, and homelessness, I can say with confidence that allocation of a small percentage of the money America has sent to Ukraine could solve this problem here.....cont",2.0,7.0
41,120288131,dynodanmiller,Alfa OMAGA,False,1599783219020169216,2022-12-05 15:10:16+00:00,"@4aCCPfreeChina @wu_wenyuan With first-hand experience regarding the connection between mental illness, drug abuse, and homelessness, I can say with confidence that allocation of a small percentage of the money America has sent to Ukraine could solve this problem here.....cont",2,7,,"4aCCPfreeChina,wu_wenyuan",8.393546351439135e+17,4aCCPfreeChina,False,False,,,,,,,,
42,237452136,biased_lemmings,Biased Lemmings 🌎🦠🪱🐟🦎🐊🐿🐒🦧🧍🏻‍♀️,False,1599779192207724544,2022-12-05 14:54:16+00:00,"@Moloch_Hunter @LemonSturgis @JamesSurowiecki You do not know this. This was a false rumour spread by Dinesh D’Souza. In fact, David DePape is a Q-believing MAGAt following three years of online indoctrination. What do you hope to achieve by lying, or are you just as lost?

https://t.co/YLj2zvjdWC

https://t.co/wZ50V2hZP4",0,2,,"Moloch_Hunter,LemonSturgis,JamesSurowiecki",1.5914172933465252e+18,Moloch_Hunter,False,False,,,,,,,,
43,1492924364865642503,tbirdtrishbaker,Trish Baker,False,1599772641786986497,2022-12-05 14:28:14+00:00,@RonFilipkowski Seek help. And your finger action makes you appear that you think rabbit shadows are cute. Again. Seek help. Mental health. Drug abuse. You are losing it.,0,0,,RonFilipkowski,1.2983727353836052e+18,RonFilipkowski,False,False,,,,,,,,
44,1464629122811023367,stlblues42fan,CARC42,False,1599770015284092928,2022-12-05 14:17:48+00:00,"@endthebeeb @Alphadogstudio1 @BrettRSmith76 How do you know?
That's 1 in 660.
How many of those are due to drug &amp; alcohol abuse, or mental health issues?
That's government for you.
Free capitalism and allow it to work unfettered.",0,0,,"endthebeeb,Alphadogstudio1,BrettRSmith76",1.449325266489299e+18,endthebeeb,False,False,,,,,,,,
45,1335048172930994176,derek_raugh,What's in a name?,False,1599764449212055552,2022-12-05 13:55:41+00:00,"@RichardHammerL7 @AngryFleas @RandyWuerger @DixielandBlue @RealScarey @Liz_Cheney Jesse Morgan has a long history of drug abuse, mental health issues, a long criminal record. A judge stated ""he constantly lies."" His own mother:""...unmanageable and bizarre.” His claims were investigated by the P.O. Inspector General &amp; FBI. He offered no evidence of his claims.",0,2,,"RichardHammerL7,AngryFleas,RandyWuerger,DixielandBlue,RealScarey,Liz_Cheney",1.4619265836362752e+18,RichardHammerL7,False,False,,,,,,,,
46,1547700288848420866,lockpickingjill,ᴺᵁᴿˢᴱ ᵛᴬᴸᴱᴺᵀᴵᴺᴱ (parody),False,1599762966517207040,2022-12-05 13:49:48+00:00,"I’ve started the tl stuff with @OfLostEngineer there will be lots of mentions and actions of 
Sex, drug abuse, abuse, sexual violence, blood, torture, mental and physical pain and torment, possible SH to the body 
You all have been warned",0,1,,OfLostEngineer,,,False,False,,,,,,,,
47,935418412372844545,lucky_mbaye,Lucky Mbaye,False,1599754184479232000,2022-12-05 13:14:54+00:00,RT @UoNLawFaculty: The Legal Aid Clinics aim to provide legal advice to Staff and Students on Sexual and Reproductive Health and Rights (SR…,8,0,,UoNLawFaculty,,,False,True,1.5996535101648568e+18,1.3037261766665585e+18,UoNLawFaculty,University of Nairobi Faculty of Law,2022-12-05 06:34:51+00:00,"The Legal Aid Clinics aim to provide legal advice to Staff and Students on Sexual and Reproductive Health and Rights (SRHR), Gender-Based Violence, HIV/AIDs, Alcohol and Drug Abuse, Mental Health and Wellness and any other matters that require legal support. #weareUoN @uonbi https://t.co/L7rPJvPYfN",8.0,19.0
48,769158830500577280,azraelios,‍ ‍ ‍ ‍ ‍ ‍ RETRIBUTI꩜N .,False,1599724316283015169,2022-12-05 11:16:13+00:00,"ㅤ
ㅤㅤstrong  language,  drug abuse,
ㅤㅤalcoholism,   weapons / guns, 
ㅤㅤexplicit depictions of violence
ㅤㅤ&amp;&amp;   mental   disorders,   gore,
ㅤㅤself-harm.  ( + )
ㅤ",0,0,,,7.691588305005773e+17,azraelios,False,False,,,,,,,,
49,106506269,Annikinzzz,Ann Simpson,False,1599715204924813312,2022-12-05 10:40:00+00:00,"RT @lbbdcouncil: TODAY, our health and wellbeing team and the Police will be at Barking Station 3-6pm, to provide info and advice about men…",2,0,,lbbdcouncil,,,False,True,1.599688065613693e+18,351496958.0,lbbdcouncil,Barking and Dagenham,2022-12-05 08:52:10+00:00,"TODAY, our health and wellbeing team and the Police will be at Barking Station 3-6pm, to provide info and advice about mental health and wellbeing support, drug and alcohol misuse services and information about local domestic abuse services. #16DaysofActivism https://t.co/lFaP7hz5qK",2.0,4.0
50,1026420797907378177,debienikol,Nicole Cheptoo,False,1599696690239352832,2022-12-05 09:26:26+00:00,"RT @onunga254: The activities in line for the Legal Aid Assistance &amp; Consultations include; SRHR, S/GBV, HIV/AIDs, Alcohol and Drug Abuse,…",5,0,,onunga254,,,False,True,1.599352035878396e+18,1.1264070366343905e+18,onunga254,Confidence has no competition,2022-12-04 10:36:54+00:00,"The activities in line for the Legal Aid Assistance &amp; Consultations include; SRHR, S/GBV, HIV/AIDs, Alcohol and Drug Abuse, Mental Health and Wellness and other matters that require legal support at the Great Court and a Panel discussion at the Chandaria Auditorium.

#O3Plus https://t.co/vvrrpvUEnx",5.0,5.0
51,103889014,takumudzuri,Dzuri,False,1599695368433766401,2022-12-05 09:21:11+00:00,"RT @MariraTashinga: Day 10 of 16
Effects  of  GBV on women 
1.  Mental heath issues rises
2. School dropouts 
3. Drug abuse 
4. Low self es…",7,0,,MariraTashinga,,,False,True,1.5992862515797893e+18,1.0008601556329349e+18,MariraTashinga,tashinga marira,2022-12-04 06:15:30+00:00,"Day 10 of 16
Effects  of  GBV on women 
1.  Mental heath issues rises
2. School dropouts 
3. Drug abuse 
4. Low self esteem 
5. No self respect 
6. Always moody and ready to defend 
#endanyformofGBV
#unite
@Liazim_ @activista_zim https://t.co/y35yBEhfsj",7.0,13.0
52,986823105543852032,mutugi_francis1,@Frank_Official✴,False,1599692654119223296,2022-12-05 09:10:24+00:00,RT @UoNLawFaculty: The Legal Aid Clinics aim to provide legal advice to Staff &amp; Students on Sexual &amp; Reproductive Health &amp; Rights  Gender-B…,2,0,,UoNLawFaculty,,,False,True,1.5996716305353564e+18,1.3037261766665585e+18,UoNLawFaculty,University of Nairobi Faculty of Law,2022-12-05 07:46:51+00:00,"The Legal Aid Clinics aim to provide legal advice to Staff &amp; Students on Sexual &amp; Reproductive Health &amp; Rights  Gender-Based Violence, HIV/AIDs, Alcohol &amp;Drug Abuse, Mental Health &amp; Wellness &amp; other matters that require legal support. @uonbi #weareUoN #03plus @UONDeanStudents https://t.co/SNWFPTYSFA",2.0,5.0
